alarm_id,plant_id,equipment_id,alarm_timestamp,alarm_code,alarm_short_name,alarm_description,severity,duration_minutes,resolved_timestamp,operator_id
ALM000165,PLT003,GEN004,2024-04-04 15:30:00,ALM004,FUEL_FLOW_LOW,Gas fuel flow below threshold,WARNING,26,2024-04-04 15:56:00,OPR004
ALM000166,PLT004,TRB005,2024-03-17 16:32:00,ALM004,FUEL_FLOW_LOW,Gas fuel flow below threshold,WARNING,414,2024-03-17 23:26:00,OPR011
ALM000167,PLT004,GEN005,2024-06-11 14:27:00,ALM003,HIGH_VIBRATION,Excessive turbine vibration,WARNING,446,2024-06-11 21:53:00,OPR009
ALM000168,PLT004,GEN005,2024-07-26 08:15:00,ALM003,HIGH_VIBRATION,Excessive turbine vibration,WARNING,226,2024-07-26 12:01:00,OPR010
ALM000169,PLT004,GEN005,2024-03-11 10:19:00,ALM006,GEN_HIGH_TEMP,Generator high temperature,WARNING,68,2024-03-11 11:27:00,OPR002
ALM000170,PLT004,TRB005,2024-07-31 16:17:00,ALM002,LOW_OIL_PRESSURE,Low lube oil pressure,CRITICAL,366,2024-07-31 22:23:00,OPR010
ALM000171,PLT003,TRB004,2024-04-21 09:44:00,ALM007,COMM_FAILURE,SCADA communication failure,INFO,10,2024-04-21 09:54:00,OPR005
ALM000172,PLT003,TRB004,2024-12-22 06:55:00,ALM006,GEN_HIGH_TEMP,Generator high temperature,WARNING,239,2024-12-22 10:54:00,OPR006
ALM000173,PLT003,TRB004,2024-11-05 20:21:00,ALM005,OVERSPEED_TRIP,Turbine overspeed protection trip,CRITICAL,362,2024-11-06 02:23:00,OPR002
ALM000174,PLT001,GEN001,2024-01-06 02:00:00,ALM002,LOW_OIL_PRESSURE,Low lube oil pressure,CRITICAL,284,2024-01-06 06:44:00,OPR010
ALM000175,PLT005,GEN006,2024-07-11 18:43:00,ALM003,HIGH_VIBRATION,Excessive turbine vibration,WARNING,10,2024-07-11 18:53:00,OPR006
ALM000176,PLT005,GEN006,2024-02-19 06:31:00,ALM008,VOLTAGE_DEVIATION,Grid voltage deviation ±5%,WARNING,100,2024-02-19 08:11:00,OPR010
ALM000177,PLT002,GEN003,2024-08-05 18:23:00,ALM007,COMM_FAILURE,SCADA communication failure,INFO,13,2024-08-05 18:36:00,OPR011
ALM000178,PLT005,TRB006,2024-08-29 22:00:00,ALM004,FUEL_FLOW_LOW,Gas fuel flow below threshold,WARNING,99,2024-08-29 23:39:00,OPR010
ALM000179,PLT003,GEN004,2024-12-27 03:49:00,ALM004,FUEL_FLOW_LOW,Gas fuel flow below threshold,WARNING,96,2024-12-27 05:25:00,OPR011
ALM000180,PLT003,GEN004,2024-01-24 15:22:00,ALM008,VOLTAGE_DEVIATION,Grid voltage deviation ±5%,WARNING,50,2024-01-24 16:12:00,OPR005
ALM000181,PLT005,GEN006,2024-09-10 09:03:00,ALM007,COMM_FAILURE,SCADA communication failure,INFO,1,2024-09-10 09:04:00,OPR003
ALM000182,PLT005,GEN006,2024-05-08 23:06:00,ALM008,VOLTAGE_DEVIATION,Grid voltage deviation ±5%,WARNING,214,2024-05-09 02:40:00,OPR001
ALM000183,PLT004,TRB005,2024-10-25 16:23:00,ALM002,LOW_OIL_PRESSURE,Low lube oil pressure,CRITICAL,25,2024-10-25 16:48:00,OPR005
ALM000184,PLT004,TRB005,2024-07-04 12:43:00,ALM006,GEN_HIGH_TEMP,Generator high temperature,WARNING,217,2024-07-04 16:20:00,OPR002
ALM000185,PLT002,TRB003,2024-01-26 16:09:00,ALM005,OVERSPEED_TRIP,Turbine overspeed protection trip,CRITICAL,286,2024-01-26 20:55:00,OPR011
ALM000186,PLT004,TRB005,2024-11-22 09:56:00,ALM008,VOLTAGE_DEVIATION,Grid voltage deviation ±5%,WARNING,21,2024-11-22 10:17:00,OPR007
ALM000187,PLT003,GEN004,2024-09-29 16:28:00,ALM001,HIGH_EXHAUST_TEMP,High exhaust gas temperature,WARNING,19,2024-09-29 16:47:00,OPR005
ALM000188,PLT003,TRB004,2024-12-06 00:30:00,ALM007,COMM_FAILURE,SCADA communication failure,INFO,12,2024-12-06 00:42:00,OPR004
ALM000189,PLT001,TRB002,2024-12-22 11:41:00,ALM008,VOLTAGE_DEVIATION,Grid voltage deviation ±5%,WARNING,274,2024-12-22 16:15:00,OPR008
ALM000190,PLT005,GEN006,2024-03-14 23:00:00,ALM004,FUEL_FLOW_LOW,Gas fuel flow below threshold,WARNING,185,2024-03-15 02:05:00,OPR001
ALM000191,PLT001,TRB001,2024-12-09 06:24:00,ALM005,OVERSPEED_TRIP,Turbine overspeed protection trip,CRITICAL,174,2024-12-09 09:18:00,OPR010
ALM000192,PLT004,TRB005,2024-06-21 08:50:00,ALM008,VOLTAGE_DEVIATION,Grid voltage deviation ±5%,WARNING,421,2024-06-21 15:51:00,OPR006
ALM000193,PLT003,TRB004,2024-04-18 06:55:00,ALM003,HIGH_VIBRATION,Excessive turbine vibration,WARNING,225,2024-04-18 10:40:00,OPR001
ALM000194,PLT004,GEN005,2024-06-01 14:08:00,ALM004,FUEL_FLOW_LOW,Gas fuel flow below threshold,WARNING,301,2024-06-01 19:09:00,OPR011
ALM000195,PLT004,TRB005,2024-02-23 10:08:00,ALM003,HIGH_VIBRATION,Excessive turbine vibration,WARNING,295,2024-02-23 15:03:00,OPR012
ALM000196,PLT005,GEN006,2024-02-10 23:51:00,ALM007,COMM_FAILURE,SCADA communication failure,INFO,8,2024-02-10 23:59:00,OPR011
ALM000197,PLT001,GEN001,2024-10-05 23:45:00,ALM005,OVERSPEED_TRIP,Turbine overspeed protection trip,CRITICAL,59,2024-10-06 00:44:00,OPR009
ALM000198,PLT005,TRB006,2024-05-16 19:51:00,ALM007,COMM_FAILURE,SCADA communication failure,INFO,11,2024-05-16 20:02:00,OPR012
ALM000199,PLT001,GEN001,2024-12-25 05:23:00,ALM002,LOW_OIL_PRESSURE,Low lube oil pressure,CRITICAL,457,2024-12-25 13:00:00,OPR005
ALM000200,PLT004,TRB005,2024-08-05 06:13:00,ALM005,OVERSPEED_TRIP,Turbine overspeed protection trip,CRITICAL,19,2024-08-05 06:32:00,OPR004
ALM000201,PLT003,GEN004,2024-01-03 18:42:00,ALM005,OVERSPEED_TRIP,Turbine overspeed protection trip,CRITICAL,379,2024-01-04 01:01:00,OPR005
ALM000202,PLT002,TRB003,2024-05-06 20:47:00,ALM005,OVERSPEED_TRIP,Turbine overspeed protection trip,CRITICAL,225,2024-05-07 00:32:00,OPR007
ALM000203,PLT004,GEN005,2024-12-10 01:21:00,ALM008,VOLTAGE_DEVIATION,Grid voltage deviation ±5%,WARNING,160,2024-12-10 04:01:00,OPR011
ALM000204,PLT004,TRB005,2024-03-01 07:48:00,ALM007,COMM_FAILURE,SCADA communication failure,INFO,12,2024-03-01 08:00:00,OPR011
ALM000205,PLT001,GEN002,2024-09-03 22:03:00,ALM006,GEN_HIGH_TEMP,Generator high temperature,WARNING,243,2024-09-04 02:06:00,OPR002
ALM000206,PLT002,TRB003,2024-03-20 21:41:00,ALM001,HIGH_EXHAUST_TEMP,High exhaust gas temperature,WARNING,262,2024-03-21 02:03:00,OPR008
ALM000207,PLT005,GEN006,2024-09-09 22:08:00,ALM003,HIGH_VIBRATION,Excessive turbine vibration,WARNING,372,2024-09-10 04:20:00,OPR005
ALM000208,PLT003,TRB004,2024-10-15 10:12:00,ALM007,COMM_FAILURE,SCADA communication failure,INFO,15,2024-10-15 10:27:00,OPR006
ALM000209,PLT001,GEN002,2024-08-26 03:55:00,ALM002,LOW_OIL_PRESSURE,Low lube oil pressure,CRITICAL,63,2024-08-26 04:58:00,OPR009
ALM000210,PLT005,TRB006,2024-02-09 07:07:00,ALM003,HIGH_VIBRATION,Excessive turbine vibration,WARNING,229,2024-02-09 10:56:00,OPR003
ALM000211,PLT002,GEN003,2024-04-14 04:56:00,ALM002,LOW_OIL_PRESSURE,Low lube oil pressure,CRITICAL,425,2024-04-14 12:01:00,OPR011
ALM000212,PLT005,TRB006,2024-01-24 03:38:00,ALM001,HIGH_EXHAUST_TEMP,High exhaust gas temperature,WARNING,173,2024-01-24 06:31:00,OPR010
ALM000213,PLT003,TRB004,2024-05-09 19:22:00,ALM008,VOLTAGE_DEVIATION,Grid voltage deviation ±5%,WARNING,17,2024-05-09 19:39:00,OPR004
ALM000214,PLT002,GEN003,2024-08-15 00:23:00,ALM007,COMM_FAILURE,SCADA communication failure,INFO,8,2024-08-15 00:31:00,OPR008
ALM000215,PLT002,GEN003,2024-02-27 09:03:00,ALM005,OVERSPEED_TRIP,Turbine overspeed protection trip,CRITICAL,91,2024-02-27 10:34:00,OPR003
ALM000216,PLT004,GEN005,2024-03-30 23:00:00,ALM007,COMM_FAILURE,SCADA communication failure,INFO,10,2024-03-30 23:10:00,OPR005
ALM000217,PLT005,GEN006,2024-02-10 23:35:00,ALM007,COMM_FAILURE,SCADA communication failure,INFO,1,2024-02-10 23:36:00,OPR003
ALM000218,PLT005,TRB006,2024-10-15 16:34:00,ALM004,FUEL_FLOW_LOW,Gas fuel flow below threshold,WARNING,393,2024-10-15 23:07:00,OPR005
ALM000219,PLT002,GEN003,2024-03-05 03:04:00,ALM008,VOLTAGE_DEVIATION,Grid voltage deviation ±5%,WARNING,263,2024-03-05 07:27:00,OPR004
ALM000220,PLT001,GEN001,2024-12-25 15:20:00,ALM002,LOW_OIL_PRESSURE,Low lube oil pressure,CRITICAL,336,2024-12-25 20:56:00,OPR004
ALM000221,PLT001,GEN002,2024-12-16 00:16:00,ALM003,HIGH_VIBRATION,Excessive turbine vibration,WARNING,258,2024-12-16 04:34:00,OPR012
ALM000222,PLT004,TRB005,2024-01-28 08:58:00,ALM003,HIGH_VIBRATION,Excessive turbine vibration,WARNING,38,2024-01-28 09:36:00,OPR003
ALM000223,PLT005,TRB006,2024-01-21 13:54:00,ALM006,GEN_HIGH_TEMP,Generator high temperature,WARNING,457,2024-01-21 21:31:00,OPR010
ALM000224,PLT005,TRB006,2024-02-02 08:44:00,ALM003,HIGH_VIBRATION,Excessive turbine vibration,WARNING,332,2024-02-02 14:16:00,OPR012
ALM000225,PLT003,GEN004,2024-11-18 17:41:00,ALM007,COMM_FAILURE,SCADA communication failure,INFO,13,2024-11-18 17:54:00,OPR007
ALM000226,PLT002,TRB003,2024-07-28 17:54:00,ALM005,OVERSPEED_TRIP,Turbine overspeed protection trip,CRITICAL,251,2024-07-28 22:05:00,OPR001
ALM000227,PLT003,TRB004,2024-07-05 03:26:00,ALM002,LOW_OIL_PRESSURE,Low lube oil pressure,CRITICAL,363,2024-07-05 09:29:00,OPR007
ALM000228,PLT005,GEN006,2024-04-11 19:08:00,ALM006,GEN_HIGH_TEMP,Generator high temperature,WARNING,395,2024-04-12 01:43:00,OPR002
ALM000229,PLT005,TRB006,2024-12-13 04:18:00,ALM002,LOW_OIL_PRESSURE,Low lube oil pressure,CRITICAL,427,2024-12-13 11:25:00,OPR007
ALM000230,PLT003,TRB004,2024-10-02 17:38:00,ALM008,VOLTAGE_DEVIATION,Grid voltage deviation ±5%,WARNING,321,2024-10-02 22:59:00,OPR001
ALM000231,PLT004,TRB005,2024-09-09 07:01:00,ALM008,VOLTAGE_DEVIATION,Grid voltage deviation ±5%,WARNING,297,2024-09-09 11:58:00,OPR009
ALM000232,PLT002,TRB003,2024-04-02 16:09:00,ALM003,HIGH_VIBRATION,Excessive turbine vibration,WARNING,63,2024-04-02 17:12:00,OPR011
ALM000233,PLT001,TRB002,2024-06-28 04:12:00,ALM002,LOW_OIL_PRESSURE,Low lube oil pressure,CRITICAL,139,2024-06-28 06:31:00,OPR011
ALM000234,PLT005,GEN006,2024-08-22 22:45:00,ALM002,LOW_OIL_PRESSURE,Low lube oil pressure,CRITICAL,57,2024-08-22 23:42:00,OPR010
ALM000235,PLT002,TRB003,2024-06-18 14:05:00,ALM003,HIGH_VIBRATION,Excessive turbine vibration,WARNING,226,2024-06-18 17:51:00,OPR008
ALM000236,PLT005,TRB006,2024-01-22 12:19:00,ALM006,GEN_HIGH_TEMP,Generator high temperature,WARNING,57,2024-01-22 13:16:00,OPR010
ALM000237,PLT004,GEN005,2024-03-07 00:13:00,ALM004,FUEL_FLOW_LOW,Gas fuel flow below threshold,WARNING,204,2024-03-07 03:37:00,OPR001
ALM000238,PLT004,TRB005,2024-10-23 22:33:00,ALM005,OVERSPEED_TRIP,Turbine overspeed protection trip,CRITICAL,234,2024-10-24 02:27:00,OPR001
ALM000239,PLT002,GEN003,2024-05-22 11:30:00,ALM005,OVERSPEED_TRIP,Turbine overspeed protection trip,CRITICAL,327,2024-05-22 16:57:00,OPR012
ALM000240,PLT004,GEN005,2024-12-12 06:07:00,ALM007,COMM_FAILURE,SCADA communication failure,INFO,12,2024-12-12 06:19:00,OPR005
ALM000241,PLT001,TRB002,2024-12-30 19:11:00,ALM002,LOW_OIL_PRESSURE,Low lube oil pressure,CRITICAL,318,2024-12-31 00:29:00,OPR010
ALM000242,PLT002,TRB003,2024-04-26 18:19:00,ALM003,HIGH_VIBRATION,Excessive turbine vibration,WARNING,385,2024-04-27 00:44:00,OPR008
ALM000243,PLT005,TRB006,2024-01-26 11:01:00,ALM001,HIGH_EXHAUST_TEMP,High exhaust gas temperature,WARNING,470,2024-01-26 18:51:00,OPR007
ALM000244,PLT004,TRB005,2024-07-11 21:25:00,ALM006,GEN_HIGH_TEMP,Generator high temperature,WARNING,109,2024-07-11 23:14:00,OPR007
ALM000245,PLT005,GEN006,2024-09-21 16:42:00,ALM007,COMM_FAILURE,SCADA communication failure,INFO,1,2024-09-21 16:43:00,OPR002
ALM000246,PLT001,GEN002,2024-05-14 17:43:00,ALM004,FUEL_FLOW_LOW,Gas fuel flow below threshold,WARNING,97,2024-05-14 19:20:00,OPR010
ALM000247,PLT001,GEN001,2024-01-06 11:31:00,ALM006,GEN_HIGH_TEMP,Generator high temperature,WARNING,110,2024-01-06 13:21:00,OPR003
ALM000248,PLT004,GEN005,2024-01-31 11:26:00,ALM004,FUEL_FLOW_LOW,Gas fuel flow below threshold,WARNING,79,2024-01-31 12:45:00,OPR011
ALM000249,PLT003,GEN004,2024-03-07 06:30:00,ALM003,HIGH_VIBRATION,Excessive turbine vibration,WARNING,14,2024-03-07 06:44:00,OPR010
ALM000250,PLT001,GEN001,2024-03-22 21:41:00,ALM005,OVERSPEED_TRIP,Turbine overspeed protection trip,CRITICAL,276,2024-03-23 02:17:00,OPR009
ALM000251,PLT003,GEN004,2024-02-17 21:48:00,ALM004,FUEL_FLOW_LOW,Gas fuel flow below threshold,WARNING,221,2024-02-18 01:29:00,OPR001
ALM000252,PLT003,GEN004,2024-11-15 03:12:00,ALM001,HIGH_EXHAUST_TEMP,High exhaust gas temperature,WARNING,106,2024-11-15 04:58:00,OPR001
ALM000253,PLT004,GEN005,2024-07-19 23:08:00,ALM003,HIGH_VIBRATION,Excessive turbine vibration,WARNING,306,2024-07-20 04:14:00,OPR003
ALM000254,PLT005,GEN006,2024-01-28 09:22:00,ALM006,GEN_HIGH_TEMP,Generator high temperature,WARNING,121,2024-01-28 11:23:00,OPR012
ALM000255,PLT002,TRB003,2024-10-04 11:51:00,ALM005,OVERSPEED_TRIP,Turbine overspeed protection trip,CRITICAL,348,2024-10-04 17:39:00,OPR012
ALM000256,PLT005,TRB006,2024-06-16 14:25:00,ALM003,HIGH_VIBRATION,Excessive turbine vibration,WARNING,321,2024-06-16 19:46:00,OPR010
ALM000257,PLT005,GEN006,2024-11-04 15:09:00,ALM004,FUEL_FLOW_LOW,Gas fuel flow below threshold,WARNING,179,2024-11-04 18:08:00,OPR002
ALM000258,PLT001,GEN002,2024-06-01 02:29:00,ALM007,COMM_FAILURE,SCADA communication failure,INFO,3,2024-06-01 02:32:00,OPR009
ALM000259,PLT005,GEN006,2024-02-16 17:36:00,ALM006,GEN_HIGH_TEMP,Generator high temperature,WARNING,190,2024-02-16 20:46:00,OPR011
ALM000260,PLT003,TRB004,2024-06-26 06:17:00,ALM005,OVERSPEED_TRIP,Turbine overspeed protection trip,CRITICAL,179,2024-06-26 09:16:00,OPR003
ALM000261,PLT002,GEN003,2024-02-26 09:26:00,ALM003,HIGH_VIBRATION,Excessive turbine vibration,WARNING,447,2024-02-26 16:53:00,OPR002
ALM000262,PLT001,TRB001,2024-07-07 11:38:00,ALM001,HIGH_EXHAUST_TEMP,High exhaust gas temperature,WARNING,369,2024-07-07 17:47:00,OPR008
ALM000263,PLT005,GEN006,2024-03-28 23:15:00,ALM003,HIGH_VIBRATION,Excessive turbine vibration,WARNING,405,2024-03-29 06:00:00,OPR005
ALM000264,PLT001,TRB002,2024-06-05 05:26:00,ALM003,HIGH_VIBRATION,Excessive turbine vibration,WARNING,355,2024-06-05 11:21:00,OPR003
ALM000265,PLT005,TRB006,2024-06-11 03:39:00,ALM007,COMM_FAILURE,SCADA communication failure,INFO,6,2024-06-11 03:45:00,OPR007
ALM000266,PLT003,GEN004,2024-12-20 13:00:00,ALM006,GEN_HIGH_TEMP,Generator high temperature,WARNING,117,2024-12-20 14:57:00,OPR006
ALM000267,PLT004,GEN005,2024-11-14 15:12:00,ALM002,LOW_OIL_PRESSURE,Low lube oil pressure,CRITICAL,296,2024-11-14 20:08:00,OPR012
ALM000268,PLT005,GEN006,2024-02-02 15:59:00,ALM005,OVERSPEED_TRIP,Turbine overspeed protection trip,CRITICAL,436,2024-02-02 23:15:00,OPR007
ALM000269,PLT003,GEN004,2024-09-04 14:38:00,ALM001,HIGH_EXHAUST_TEMP,High exhaust gas temperature,WARNING,137,2024-09-04 16:55:00,OPR010
ALM000270,PLT001,TRB002,2024-01-26 06:08:00,ALM001,HIGH_EXHAUST_TEMP,High exhaust gas temperature,WARNING,190,2024-01-26 09:18:00,OPR009
ALM000271,PLT004,GEN005,2024-09-04 00:11:00,ALM004,FUEL_FLOW_LOW,Gas fuel flow below threshold,WARNING,42,2024-09-04 00:53:00,OPR007
ALM000272,PLT005,GEN006,2024-10-15 02:57:00,ALM001,HIGH_EXHAUST_TEMP,High exhaust gas temperature,WARNING,79,2024-10-15 04:16:00,OPR012
ALM000273,PLT004,GEN005,2024-02-26 15:13:00,ALM008,VOLTAGE_DEVIATION,Grid voltage deviation ±5%,WARNING,285,2024-02-26 19:58:00,OPR003
ALM000274,PLT002,TRB003,2024-11-05 15:06:00,ALM008,VOLTAGE_DEVIATION,Grid voltage deviation ±5%,WARNING,111,2024-11-05 16:57:00,OPR001
ALM000275,PLT002,GEN003,2024-12-06 11:05:00,ALM002,LOW_OIL_PRESSURE,Low lube oil pressure,CRITICAL,112,2024-12-06 12:57:00,OPR004
ALM000276,PLT002,GEN003,2024-02-17 17:31:00,ALM001,HIGH_EXHAUST_TEMP,High exhaust gas temperature,WARNING,473,2024-02-18 01:24:00,OPR011
ALM000277,PLT002,GEN003,2024-09-11 12:53:00,ALM004,FUEL_FLOW_LOW,Gas fuel flow below threshold,WARNING,93,2024-09-11 14:26:00,OPR008
ALM000278,PLT003,TRB004,2024-10-03 23:25:00,ALM001,HIGH_EXHAUST_TEMP,High exhaust gas temperature,WARNING,26,2024-10-03 23:51:00,OPR001
ALM000279,PLT002,TRB003,2024-03-18 21:19:00,ALM002,LOW_OIL_PRESSURE,Low lube oil pressure,CRITICAL,424,2024-03-19 04:23:00,OPR002
ALM000280,PLT004,GEN005,2024-11-26 14:39:00,ALM005,OVERSPEED_TRIP,Turbine overspeed protection trip,CRITICAL,211,2024-11-26 18:10:00,OPR009
ALM000281,PLT005,TRB006,2024-10-06 19:15:00,ALM005,OVERSPEED_TRIP,Turbine overspeed protection trip,CRITICAL,69,2024-10-06 20:24:00,OPR004
ALM000282,PLT001,GEN002,2024-10-03 22:19:00,ALM005,OVERSPEED_TRIP,Turbine overspeed protection trip,CRITICAL,351,2024-10-04 04:10:00,OPR009
ALM000283,PLT004,GEN005,2024-07-10 04:51:00,ALM002,LOW_OIL_PRESSURE,Low lube oil pressure,CRITICAL,8,2024-07-10 04:59:00,OPR004
ALM000284,PLT001,GEN001,2024-07-10 09:43:00,ALM008,VOLTAGE_DEVIATION,Grid voltage deviation ±5%,WARNING,266,2024-07-10 14:09:00,OPR012
ALM000285,PLT005,TRB006,2024-02-13 15:19:00,ALM007,COMM_FAILURE,SCADA communication failure,INFO,8,2024-02-13 15:27:00,OPR004
ALM000286,PLT005,TRB006,2024-08-05 19:18:00,ALM007,COMM_FAILURE,SCADA communication failure,INFO,8,2024-08-05 19:26:00,OPR002
ALM000287,PLT005,TRB006,2024-05-23 19:39:00,ALM005,OVERSPEED_TRIP,Turbine overspeed protection trip,CRITICAL,273,2024-05-24 00:12:00,OPR006
ALM000288,PLT004,GEN005,2024-03-20 11:23:00,ALM008,VOLTAGE_DEVIATION,Grid voltage deviation ±5%,WARNING,128,2024-03-20 13:31:00,OPR012
ALM000289,PLT004,GEN005,2024-06-09 12:00:00,ALM006,GEN_HIGH_TEMP,Generator high temperature,WARNING,436,2024-06-09 19:16:00,OPR006
ALM000290,PLT005,TRB006,2024-04-13 16:37:00,ALM004,FUEL_FLOW_LOW,Gas fuel flow below threshold,WARNING,378,2024-04-13 22:55:00,OPR003
ALM000291,PLT003,TRB004,2024-10-26 03:55:00,ALM007,COMM_FAILURE,SCADA communication failure,INFO,4,2024-10-26 03:59:00,OPR012
ALM000292,PLT001,GEN002,2024-02-22 22:52:00,ALM004,FUEL_FLOW_LOW,Gas fuel flow below threshold,WARNING,325,2024-02-23 04:17:00,OPR003
ALM000293,PLT005,TRB006,2024-01-18 07:16:00,ALM006,GEN_HIGH_TEMP,Generator high temperature,WARNING,419,2024-01-18 14:15:00,OPR002
ALM000294,PLT002,GEN003,2024-09-12 23:02:00,ALM001,HIGH_EXHAUST_TEMP,High exhaust gas temperature,WARNING,442,2024-09-13 06:24:00,OPR007
ALM000295,PLT004,TRB005,2024-02-14 10:10:00,ALM006,GEN_HIGH_TEMP,Generator high temperature,WARNING,442,2024-02-14 17:32:00,OPR006
ALM000296,PLT005,GEN006,2024-02-27 15:58:00,ALM003,HIGH_VIBRATION,Excessive turbine vibration,WARNING,436,2024-02-27 23:14:00,OPR001
ALM000297,PLT001,GEN002,2024-04-09 23:11:00,ALM002,LOW_OIL_PRESSURE,Low lube oil pressure,CRITICAL,315,2024-04-10 04:26:00,OPR010
ALM000298,PLT001,TRB001,2024-02-27 17:56:00,ALM002,LOW_OIL_PRESSURE,Low lube oil pressure,CRITICAL,357,2024-02-27 23:53:00,OPR003
ALM000299,PLT004,GEN005,2024-07-07 20:32:00,ALM001,HIGH_EXHAUST_TEMP,High exhaust gas temperature,WARNING,73,2024-07-07 21:45:00,OPR008
ALM000300,PLT002,GEN003,2024-11-04 19:57:00,ALM006,GEN_HIGH_TEMP,Generator high temperature,WARNING,269,2024-11-05 00:26:00,OPR007
ALM000301,PLT003,TRB004,2024-10-07 11:33:00,ALM001,HIGH_EXHAUST_TEMP,High exhaust gas temperature,WARNING,408,2024-10-07 18:21:00,OPR003
ALM000302,PLT003,GEN004,2024-01-08 06:40:00,ALM006,GEN_HIGH_TEMP,Generator high temperature,WARNING,50,2024-01-08 07:30:00,OPR007
ALM000303,PLT002,TRB003,2024-05-01 06:22:00,ALM008,VOLTAGE_DEVIATION,Grid voltage deviation ±5%,WARNING,306,2024-05-01 11:28:00,OPR012
ALM000304,PLT005,GEN006,2024-11-16 11:04:00,ALM008,VOLTAGE_DEVIATION,Grid voltage deviation ±5%,WARNING,69,2024-11-16 12:13:00,OPR012
ALM000305,PLT002,GEN003,2024-09-10 13:41:00,ALM004,FUEL_FLOW_LOW,Gas fuel flow below threshold,WARNING,302,2024-09-10 18:43:00,OPR009
ALM000306,PLT003,TRB004,2024-12-10 08:54:00,ALM003,HIGH_VIBRATION,Excessive turbine vibration,WARNING,48,2024-12-10 09:42:00,OPR001
ALM000307,PLT003,TRB004,2024-12-03 14:05:00,ALM001,HIGH_EXHAUST_TEMP,High exhaust gas temperature,WARNING,428,2024-12-03 21:13:00,OPR011
ALM000308,PLT001,TRB001,2024-08-02 07:14:00,ALM006,GEN_HIGH_TEMP,Generator high temperature,WARNING,299,2024-08-02 12:13:00,OPR002
ALM000309,PLT005,TRB006,2024-06-27 22:40:00,ALM008,VOLTAGE_DEVIATION,Grid voltage deviation ±5%,WARNING,256,2024-06-28 02:56:00,OPR007
ALM000310,PLT003,GEN004,2024-12-05 05:09:00,ALM004,FUEL_FLOW_LOW,Gas fuel flow below threshold,WARNING,441,2024-12-05 12:30:00,OPR010
ALM000311,PLT002,TRB003,2024-12-06 15:52:00,ALM001,HIGH_EXHAUST_TEMP,High exhaust gas temperature,WARNING,160,2024-12-06 18:32:00,OPR003
ALM000312,PLT002,TRB003,2024-02-15 22:02:00,ALM004,FUEL_FLOW_LOW,Gas fuel flow below threshold,WARNING,161,2024-02-16 00:43:00,OPR010
ALM000313,PLT005,TRB006,2024-10-16 09:17:00,ALM007,COMM_FAILURE,SCADA communication failure,INFO,1,2024-10-16 09:18:00,OPR007
ALM000314,PLT002,GEN003,2024-02-09 21:13:00,ALM003,HIGH_VIBRATION,Excessive turbine vibration,WARNING,223,2024-02-10 00:56:00,OPR007
ALM000315,PLT001,GEN001,2024-10-14 05:11:00,ALM003,HIGH_VIBRATION,Excessive turbine vibration,WARNING,140,2024-10-14 07:31:00,OPR010
ALM000316,PLT004,TRB005,2024-07-06 12:38:00,ALM003,HIGH_VIBRATION,Excessive turbine vibration,WARNING,227,2024-07-06 16:25:00,OPR002
ALM000317,PLT004,TRB005,2024-06-11 11:42:00,ALM008,VOLTAGE_DEVIATION,Grid voltage deviation ±5%,WARNING,151,2024-06-11 14:13:00,OPR002
ALM000318,PLT002,TRB003,2024-09-20 03:23:00,ALM001,HIGH_EXHAUST_TEMP,High exhaust gas temperature,WARNING,348,2024-09-20 09:11:00,OPR002
ALM000319,PLT001,TRB002,2024-01-20 02:02:00,ALM001,HIGH_EXHAUST_TEMP,High exhaust gas temperature,WARNING,475,2024-01-20 09:57:00,OPR012
ALM000320,PLT003,TRB004,2024-05-09 08:50:00,ALM002,LOW_OIL_PRESSURE,Low lube oil pressure,CRITICAL,114,2024-05-09 10:44:00,OPR005
ALM000321,PLT002,GEN003,2024-02-04 10:47:00,ALM005,OVERSPEED_TRIP,Turbine overspeed protection trip,CRITICAL,200,2024-02-04 14:07:00,OPR002
ALM000322,PLT002,GEN003,2024-07-15 12:12:00,ALM005,OVERSPEED_TRIP,Turbine overspeed protection trip,CRITICAL,290,2024-07-15 17:02:00,OPR001
ALM000323,PLT004,TRB005,2024-06-21 13:20:00,ALM008,VOLTAGE_DEVIATION,Grid voltage deviation ±5%,WARNING,348,2024-06-21 19:08:00,OPR007
ALM000324,PLT001,TRB001,2024-03-29 19:18:00,ALM002,LOW_OIL_PRESSURE,Low lube oil pressure,CRITICAL,333,2024-03-30 00:51:00,OPR011
ALM000325,PLT005,TRB006,2024-01-22 02:09:00,ALM005,OVERSPEED_TRIP,Turbine overspeed protection trip,CRITICAL,247,2024-01-22 06:16:00,OPR003
ALM000326,PLT003,TRB004,2024-06-29 00:09:00,ALM008,VOLTAGE_DEVIATION,Grid voltage deviation ±5%,WARNING,262,2024-06-29 04:31:00,OPR009
ALM000327,PLT004,TRB005,2024-10-10 02:28:00,ALM004,FUEL_FLOW_LOW,Gas fuel flow below threshold,WARNING,136,2024-10-10 04:44:00,OPR006
ALM000328,PLT003,GEN004,2024-04-02 14:22:00,ALM007,COMM_FAILURE,SCADA communication failure,INFO,8,2024-04-02 14:30:00,OPR008
ALM000329,PLT004,GEN005,2024-03-27 02:40:00,ALM004,FUEL_FLOW_LOW,Gas fuel flow below threshold,WARNING,378,2024-03-27 08:58:00,OPR009
