reading_id,plant_id,reading_timestamp,mw_output,fuel_consumed_mscf,heat_rate_btu_kwh,load_factor_pct,frequency_hz,voltage_kv,status
RDG00000223,PLT003,2024-01-06 12:00:00,25.5,0.2386,9357.0,100.0,49.79,11.229,FULL_LOAD
RDG00000224,PLT004,2024-01-06 12:00:00,32.61,0.3021,9263.0,98.82,49.95,11.169,FULL_LOAD
RDG00000225,PLT005,2024-01-06 12:00:00,32.0,0.2985,9328.0,100.0,50.0,10.935,FULL_LOAD
RDG00000226,PLT001,2024-01-06 15:00:00,55.19,0.527,9548.0,95.15,50.12,11.335,FULL_LOAD
RDG00000227,PLT002,2024-01-06 15:00:00,29.48,0.2865,9717.0,95.1,50.12,11.252,FULL_LOAD
RDG00000228,PLT003,2024-01-06 15:00:00,23.52,0.2296,9763.0,92.25,50.02,11.225,PARTIAL_LOAD
RDG00000229,PLT004,2024-01-06 15:00:00,30.52,0.2999,9826.0,92.5,49.8,10.749,PARTIAL_LOAD
RDG00000230,PLT005,2024-01-06 15:00:00,32.0,0.3084,9636.0,100.0,50.05,11.057,FULL_LOAD
RDG00000231,PLT001,2024-01-06 18:00:00,51.81,0.499,9632.0,89.33,49.75,10.945,PARTIAL_LOAD
RDG00000232,PLT002,2024-01-06 18:00:00,26.82,0.2505,9340.0,86.5,49.78,11.025,PARTIAL_LOAD
RDG00000233,PLT003,2024-01-06 18:00:00,21.91,0.2098,9577.0,85.92,50.08,10.97,PARTIAL_LOAD
RDG00000234,PLT004,2024-01-06 18:00:00,28.56,0.2845,9962.0,86.55,49.92,10.625,PARTIAL_LOAD
RDG00000235,PLT005,2024-01-06 18:00:00,30.1,0.294,9766.0,94.07,50.03,11.345,PARTIAL_LOAD
RDG00000236,PLT001,2024-01-06 21:00:00,44.77,0.406,9069.0,77.19,49.91,11.157,PARTIAL_LOAD
RDG00000237,PLT002,2024-01-06 21:00:00,26.28,0.2528,9621.0,84.76,49.99,11.049,PARTIAL_LOAD
RDG00000238,PLT003,2024-01-06 21:00:00,20.42,0.1885,9232.0,80.08,49.84,10.889,PARTIAL_LOAD
RDG00000239,PLT004,2024-01-06 21:00:00,26.96,0.2599,9640.0,81.7,50.03,11.006,PARTIAL_LOAD
RDG00000240,PLT005,2024-01-06 21:00:00,25.93,0.2448,9442.0,81.02,49.74,11.131,PARTIAL_LOAD
RDG00000241,PLT001,2024-01-07 00:00:00,43.89,0.413,9411.0,75.68,49.99,10.703,PARTIAL_LOAD
RDG00000242,PLT002,2024-01-07 00:00:00,24.42,0.2309,9454.0,78.77,49.94,11.259,PARTIAL_LOAD
RDG00000243,PLT003,2024-01-07 00:00:00,20.55,0.191,9294.0,80.59,50.22,11.082,PARTIAL_LOAD
RDG00000244,PLT004,2024-01-07 00:00:00,26.01,0.2464,9472.0,78.82,49.87,11.053,PARTIAL_LOAD
RDG00000245,PLT005,2024-01-07 00:00:00,24.71,0.2304,9326.0,77.21,49.92,11.352,PARTIAL_LOAD
RDG00000246,PLT001,2024-01-07 03:00:00,47.74,0.4578,9590.0,82.32,49.96,11.082,PARTIAL_LOAD
RDG00000247,PLT002,2024-01-07 03:00:00,25.46,0.2392,9396.0,82.14,49.85,10.985,PARTIAL_LOAD
RDG00000248,PLT003,2024-01-07 03:00:00,20.04,0.1905,9505.0,78.59,50.03,10.742,PARTIAL_LOAD
RDG00000249,PLT004,2024-01-07 03:00:00,25.88,0.2423,9364.0,78.43,50.08,10.939,PARTIAL_LOAD
RDG00000250,PLT005,2024-01-07 03:00:00,27.26,0.2594,9514.0,85.18,50.02,11.059,PARTIAL_LOAD
RDG00000251,PLT001,2024-01-07 06:00:00,52.31,0.5019,9595.0,90.19,49.93,10.861,PARTIAL_LOAD
RDG00000252,PLT002,2024-01-07 06:00:00,27.93,0.2712,9711.0,90.09,50.07,11.124,PARTIAL_LOAD
RDG00000253,PLT003,2024-01-07 06:00:00,23.9,0.2235,9353.0,93.73,50.03,10.895,PARTIAL_LOAD
RDG00000254,PLT004,2024-01-07 06:00:00,29.19,0.2863,9809.0,88.47,50.06,10.969,PARTIAL_LOAD
RDG00000255,PLT005,2024-01-07 06:00:00,27.81,0.2499,8986.0,86.9,49.93,10.839,PARTIAL_LOAD
RDG00000256,PLT001,2024-01-07 09:00:00,53.96,0.5173,9587.0,93.03,49.91,10.706,PARTIAL_LOAD
RDG00000257,PLT002,2024-01-07 09:00:00,29.06,0.2809,9667.0,93.74,49.92,11.285,PARTIAL_LOAD
RDG00000258,PLT003,2024-01-07 09:00:00,25.03,0.227,9070.0,98.15,50.0,11.07,FULL_LOAD
RDG00000259,PLT004,2024-01-07 09:00:00,29.96,0.292,9745.0,90.78,50.12,11.202,PARTIAL_LOAD
RDG00000260,PLT005,2024-01-07 09:00:00,32.0,0.3052,9537.0,100.0,49.95,10.604,FULL_LOAD
RDG00000261,PLT001,2024-01-07 12:00:00,58.0,0.5673,9781.0,100.0,50.0,11.058,FULL_LOAD
RDG00000262,PLT002,2024-01-07 12:00:00,29.76,0.2846,9564.0,96.0,49.98,10.885,FULL_LOAD
RDG00000263,PLT003,2024-01-07 12:00:00,25.49,0.2412,9464.0,99.95,50.11,11.185,FULL_LOAD
RDG00000264,PLT004,2024-01-07 12:00:00,31.1,0.289,9293.0,94.24,49.99,10.927,PARTIAL_LOAD
RDG00000265,PLT005,2024-01-07 12:00:00,31.64,0.3014,9525.0,98.87,49.76,11.172,FULL_LOAD
RDG00000266,PLT001,2024-01-07 15:00:00,54.12,0.5111,9444.0,93.32,50.12,10.914,PARTIAL_LOAD
RDG00000267,PLT002,2024-01-07 15:00:00,30.27,0.2793,9227.0,97.64,50.01,11.117,FULL_LOAD
RDG00000268,PLT003,2024-01-07 15:00:00,24.39,0.2259,9261.0,95.63,49.9,11.306,FULL_LOAD
RDG00000269,PLT004,2024-01-07 15:00:00,31.87,0.3036,9526.0,96.59,50.16,11.281,FULL_LOAD
RDG00000270,PLT005,2024-01-07 15:00:00,29.45,0.2818,9570.0,92.02,49.92,10.967,PARTIAL_LOAD
RDG00000271,PLT001,2024-01-07 18:00:00,53.03,0.5212,9829.0,91.43,50.12,11.269,PARTIAL_LOAD
RDG00000272,PLT002,2024-01-07 18:00:00,29.16,0.2791,9573.0,94.07,49.93,10.813,PARTIAL_LOAD
RDG00000273,PLT003,2024-01-07 18:00:00,22.99,0.2205,9590.0,90.16,50.18,10.986,PARTIAL_LOAD
RDG00000274,PLT004,2024-01-07 18:00:00,27.37,0.2629,9604.0,82.94,49.89,11.07,PARTIAL_LOAD
RDG00000275,PLT005,2024-01-07 18:00:00,28.86,0.2816,9757.0,90.18,50.15,11.026,PARTIAL_LOAD
RDG00000276,PLT001,2024-01-07 21:00:00,46.65,0.452,9690.0,80.43,49.83,11.001,PARTIAL_LOAD
RDG00000277,PLT002,2024-01-07 21:00:00,26.11,0.2469,9455.0,84.24,49.92,11.079,PARTIAL_LOAD
RDG00000278,PLT003,2024-01-07 21:00:00,19.82,0.189,9535.0,77.74,50.02,10.86,PARTIAL_LOAD
RDG00000279,PLT004,2024-01-07 21:00:00,27.66,0.2678,9683.0,83.82,49.9,10.947,PARTIAL_LOAD
RDG00000280,PLT005,2024-01-07 21:00:00,26.36,0.2504,9498.0,82.38,49.85,10.968,PARTIAL_LOAD
RDG00000281,PLT001,2024-01-08 00:00:00,46.92,0.4239,9035.0,80.89,49.89,11.135,PARTIAL_LOAD
RDG00000282,PLT002,2024-01-08 00:00:00,23.13,0.2192,9475.0,74.61,50.1,11.259,PARTIAL_LOAD
RDG00000283,PLT003,2024-01-08 00:00:00,20.06,0.1994,9940.0,78.66,50.01,10.878,PARTIAL_LOAD
RDG00000284,PLT004,2024-01-08 00:00:00,0.0,0.0,0.0,0.0,50.0,11.271,OFFLINE
RDG00000285,PLT005,2024-01-08 00:00:00,24.1,0.2408,9991.0,75.32,49.91,11.067,PARTIAL_LOAD
RDG00000286,PLT001,2024-01-08 03:00:00,46.17,0.4443,9624.0,79.6,49.92,10.749,PARTIAL_LOAD
RDG00000287,PLT002,2024-01-08 03:00:00,24.74,0.2364,9556.0,79.82,49.9,10.754,PARTIAL_LOAD
RDG00000288,PLT003,2024-01-08 03:00:00,19.86,0.1927,9705.0,77.88,49.99,11.068,PARTIAL_LOAD
RDG00000289,PLT004,2024-01-08 03:00:00,29.43,0.2864,9733.0,89.17,50.05,10.911,PARTIAL_LOAD
RDG00000290,PLT005,2024-01-08 03:00:00,25.41,0.231,9090.0,79.4,50.1,11.207,PARTIAL_LOAD
RDG00000291,PLT001,2024-01-08 06:00:00,53.58,0.4976,9287.0,92.39,49.88,10.87,PARTIAL_LOAD
RDG00000292,PLT002,2024-01-08 06:00:00,26.65,0.2454,9210.0,85.98,50.08,10.998,PARTIAL_LOAD
RDG00000293,PLT003,2024-01-08 06:00:00,21.78,0.209,9597.0,85.41,49.97,10.811,PARTIAL_LOAD
RDG00000294,PLT004,2024-01-08 06:00:00,29.63,0.2903,9799.0,89.78,49.83,10.943,PARTIAL_LOAD
RDG00000295,PLT005,2024-01-08 06:00:00,29.35,0.274,9335.0,91.73,50.11,10.763,PARTIAL_LOAD
RDG00000296,PLT001,2024-01-08 09:00:00,55.93,0.5264,9411.0,96.42,50.05,11.084,FULL_LOAD
RDG00000297,PLT002,2024-01-08 09:00:00,30.04,0.2759,9183.0,96.9,49.96,10.877,FULL_LOAD
RDG00000298,PLT003,2024-01-08 09:00:00,24.85,0.2386,9600.0,97.45,49.94,11.247,FULL_LOAD
RDG00000299,PLT004,2024-01-08 09:00:00,31.0,0.2987,9636.0,93.93,50.07,10.864,PARTIAL_LOAD
RDG00000300,PLT005,2024-01-08 09:00:00,31.27,0.2909,9303.0,97.72,50.19,11.136,FULL_LOAD
RDG00000301,PLT001,2024-01-08 12:00:00,53.34,0.5067,9499.0,91.97,49.99,11.048,PARTIAL_LOAD
RDG00000302,PLT002,2024-01-08 12:00:00,30.69,0.2889,9414.0,98.99,49.89,11.105,FULL_LOAD
RDG00000303,PLT003,2024-01-08 12:00:00,25.5,0.2391,9378.0,100.0,49.96,10.745,FULL_LOAD
RDG00000304,PLT004,2024-01-08 12:00:00,30.95,0.2947,9522.0,93.78,49.99,10.989,PARTIAL_LOAD
RDG00000305,PLT005,2024-01-08 12:00:00,31.12,0.3061,9835.0,97.25,50.01,10.827,FULL_LOAD
RDG00000306,PLT001,2024-01-08 15:00:00,55.2,0.5197,9414.0,95.18,49.93,10.887,FULL_LOAD
RDG00000307,PLT002,2024-01-08 15:00:00,30.36,0.2871,9457.0,97.95,50.03,11.138,FULL_LOAD
RDG00000308,PLT003,2024-01-08 15:00:00,24.92,0.2371,9516.0,97.71,50.05,11.21,FULL_LOAD
RDG00000309,PLT004,2024-01-08 15:00:00,30.85,0.2897,9392.0,93.48,49.97,11.065,PARTIAL_LOAD
RDG00000310,PLT005,2024-01-08 15:00:00,29.47,0.2852,9678.0,92.1,50.04,10.887,PARTIAL_LOAD
RDG00000311,PLT001,2024-01-08 18:00:00,50.33,0.4938,9812.0,86.77,49.89,11.267,PARTIAL_LOAD
RDG00000312,PLT002,2024-01-08 18:00:00,28.13,0.2671,9495.0,90.75,49.96,11.075,PARTIAL_LOAD
RDG00000313,PLT003,2024-01-08 18:00:00,24.06,0.2251,9357.0,94.36,50.02,11.24,PARTIAL_LOAD
RDG00000314,PLT004,2024-01-08 18:00:00,30.13,0.2934,9739.0,91.32,50.05,11.125,PARTIAL_LOAD
RDG00000315,PLT005,2024-01-08 18:00:00,28.01,0.2648,9455.0,87.52,50.0,11.185,PARTIAL_LOAD
RDG00000316,PLT001,2024-01-08 21:00:00,52.31,0.5071,9695.0,90.19,49.99,10.975,PARTIAL_LOAD
RDG00000317,PLT002,2024-01-08 21:00:00,24.73,0.2302,9307.0,79.78,49.89,10.95,PARTIAL_LOAD
RDG00000318,PLT003,2024-01-08 21:00:00,21.31,0.2078,9753.0,83.57,49.95,11.21,PARTIAL_LOAD
RDG00000319,PLT004,2024-01-08 21:00:00,26.3,0.2463,9365.0,79.69,50.12,11.215,PARTIAL_LOAD
RDG00000320,PLT005,2024-01-08 21:00:00,27.11,0.2628,9695.0,84.71,50.04,11.047,PARTIAL_LOAD
RDG00000321,PLT001,2024-01-09 00:00:00,45.61,0.4391,9627.0,78.64,49.93,10.985,PARTIAL_LOAD
RDG00000322,PLT002,2024-01-09 00:00:00,23.96,0.2238,9340.0,77.28,49.93,11.002,PARTIAL_LOAD
RDG00000323,PLT003,2024-01-09 00:00:00,0.0,0.0,0.0,0.0,49.96,10.845,OFFLINE
RDG00000324,PLT004,2024-01-09 00:00:00,23.84,0.2252,9445.0,72.24,49.95,11.152,PARTIAL_LOAD
RDG00000325,PLT005,2024-01-09 00:00:00,25.58,0.2462,9624.0,79.93,50.05,11.053,PARTIAL_LOAD
RDG00000326,PLT001,2024-01-09 03:00:00,52.11,0.4904,9411.0,89.85,50.01,11.019,PARTIAL_LOAD
RDG00000327,PLT002,2024-01-09 03:00:00,25.32,0.2419,9555.0,81.69,49.92,10.995,PARTIAL_LOAD
RDG00000328,PLT003,2024-01-09 03:00:00,20.3,0.2005,9875.0,79.59,50.06,10.952,PARTIAL_LOAD
RDG00000329,PLT004,2024-01-09 03:00:00,26.19,0.242,9242.0,79.36,50.05,11.048,PARTIAL_LOAD
RDG00000330,PLT005,2024-01-09 03:00:00,25.6,0.2453,9583.0,80.01,50.09,11.116,PARTIAL_LOAD
RDG00000331,PLT001,2024-01-09 06:00:00,50.71,0.4925,9712.0,87.44,49.86,10.841,PARTIAL_LOAD
RDG00000332,PLT002,2024-01-09 06:00:00,25.94,0.2458,9477.0,83.69,49.97,11.083,PARTIAL_LOAD
RDG00000333,PLT003,2024-01-09 06:00:00,22.28,0.2049,9197.0,87.37,49.9,10.959,PARTIAL_LOAD
RDG00000334,PLT004,2024-01-09 06:00:00,28.48,0.2697,9470.0,86.29,50.02,10.885,PARTIAL_LOAD
RDG00000335,PLT005,2024-01-09 06:00:00,26.48,0.2597,9807.0,82.75,50.16,11.117,PARTIAL_LOAD
RDG00000336,PLT001,2024-01-09 09:00:00,56.31,0.5342,9487.0,97.08,50.09,10.936,FULL_LOAD
RDG00000337,PLT002,2024-01-09 09:00:00,28.13,0.2608,9271.0,90.74,49.94,11.221,PARTIAL_LOAD
RDG00000338,PLT003,2024-01-09 09:00:00,24.09,0.2215,9193.0,94.45,49.98,11.182,PARTIAL_LOAD
RDG00000339,PLT004,2024-01-09 09:00:00,32.19,0.3003,9330.0,97.56,50.12,10.785,FULL_LOAD
RDG00000340,PLT005,2024-01-09 09:00:00,31.64,0.3027,9567.0,98.87,50.0,10.946,FULL_LOAD
RDG00000341,PLT001,2024-01-09 12:00:00,56.04,0.5459,9741.0,96.63,49.84,11.156,FULL_LOAD
RDG00000342,PLT002,2024-01-09 12:00:00,30.87,0.2952,9563.0,99.58,49.99,11.037,FULL_LOAD
RDG00000343,PLT003,2024-01-09 12:00:00,25.5,0.2428,9521.0,100.0,50.11,11.052,FULL_LOAD
RDG00000344,PLT004,2024-01-09 12:00:00,31.32,0.2946,9405.0,94.9,50.02,10.782,PARTIAL_LOAD
RDG00000345,PLT005,2024-01-09 12:00:00,31.38,0.2913,9282.0,98.07,50.07,11.065,FULL_LOAD
RDG00000346,PLT001,2024-01-09 15:00:00,55.14,0.5169,9375.0,95.07,49.94,10.898,FULL_LOAD
RDG00000347,PLT002,2024-01-09 15:00:00,29.44,0.285,9681.0,94.96,49.97,11.1,PARTIAL_LOAD
RDG00000348,PLT003,2024-01-09 15:00:00,24.42,0.2257,9241.0,95.78,49.95,10.784,FULL_LOAD
RDG00000349,PLT004,2024-01-09 15:00:00,31.62,0.3085,9755.0,95.81,50.11,11.024,FULL_LOAD
RDG00000350,PLT005,2024-01-09 15:00:00,31.29,0.3023,9662.0,97.77,49.98,10.769,FULL_LOAD
RDG00000351,PLT001,2024-01-09 18:00:00,50.67,0.4843,9557.0,87.36,50.05,10.95,PARTIAL_LOAD
RDG00000352,PLT002,2024-01-09 18:00:00,25.82,0.2427,9401.0,83.31,49.96,11.136,PARTIAL_LOAD
RDG00000353,PLT003,2024-01-09 18:00:00,22.12,0.2115,9562.0,86.73,49.84,11.121,PARTIAL_LOAD
RDG00000354,PLT004,2024-01-09 18:00:00,29.68,0.2861,9639.0,89.94,49.89,11.023,PARTIAL_LOAD
RDG00000355,PLT005,2024-01-09 18:00:00,27.12,0.2605,9604.0,84.75,49.99,10.816,PARTIAL_LOAD
RDG00000356,PLT001,2024-01-09 21:00:00,46.95,0.4625,9851.0,80.96,49.92,10.822,PARTIAL_LOAD
RDG00000357,PLT002,2024-01-09 21:00:00,25.21,0.2424,9616.0,81.31,50.12,10.99,PARTIAL_LOAD
RDG00000358,PLT003,2024-01-09 21:00:00,20.24,0.1855,9166.0,79.37,49.88,10.852,PARTIAL_LOAD
RDG00000359,PLT004,2024-01-09 21:00:00,26.68,0.2613,9793.0,80.85,49.91,10.943,PARTIAL_LOAD
RDG00000360,PLT005,2024-01-09 21:00:00,28.34,0.2663,9398.0,88.57,50.02,10.801,PARTIAL_LOAD
RDG00000361,PLT001,2024-01-10 00:00:00,46.65,0.4388,9406.0,80.43,50.15,11.152,PARTIAL_LOAD
RDG00000362,PLT002,2024-01-10 00:00:00,23.05,0.2169,9410.0,74.37,49.95,10.912,PARTIAL_LOAD
RDG00000363,PLT003,2024-01-10 00:00:00,19.44,0.1795,9236.0,76.25,49.75,10.778,PARTIAL_LOAD
RDG00000364,PLT004,2024-01-10 00:00:00,23.72,0.2239,9440.0,71.88,49.92,11.105,PARTIAL_LOAD
RDG00000365,PLT005,2024-01-10 00:00:00,25.55,0.2359,9232.0,79.85,49.94,10.784,PARTIAL_LOAD
RDG00000366,PLT001,2024-01-10 03:00:00,48.37,0.4553,9413.0,83.4,50.19,11.065,PARTIAL_LOAD
RDG00000367,PLT002,2024-01-10 03:00:00,24.03,0.2327,9682.0,77.52,50.12,11.077,PARTIAL_LOAD
RDG00000368,PLT003,2024-01-10 03:00:00,21.85,0.2068,9465.0,85.68,50.07,11.122,PARTIAL_LOAD
RDG00000369,PLT004,2024-01-10 03:00:00,25.42,0.2415,9501.0,77.04,49.97,11.027,PARTIAL_LOAD
RDG00000370,PLT005,2024-01-10 03:00:00,25.49,0.2415,9474.0,79.65,49.8,10.991,PARTIAL_LOAD
RDG00000371,PLT001,2024-01-10 06:00:00,48.81,0.4675,9577.0,84.15,49.83,10.948,PARTIAL_LOAD
RDG00000372,PLT002,2024-01-10 06:00:00,28.62,0.261,9119.0,92.31,50.16,11.128,PARTIAL_LOAD
RDG00000373,PLT003,2024-01-10 06:00:00,22.34,0.2156,9652.0,87.61,50.01,10.81,PARTIAL_LOAD
RDG00000374,PLT004,2024-01-10 06:00:00,27.85,0.2705,9712.0,84.41,49.81,10.939,PARTIAL_LOAD
RDG00000375,PLT005,2024-01-10 06:00:00,26.83,0.2479,9240.0,83.84,49.96,11.063,PARTIAL_LOAD
RDG00000376,PLT001,2024-01-10 09:00:00,50.71,0.4885,9633.0,87.43,50.14,11.036,PARTIAL_LOAD
RDG00000377,PLT002,2024-01-10 09:00:00,30.0,0.2804,9348.0,96.78,50.07,10.926,FULL_LOAD
RDG00000378,PLT003,2024-01-10 09:00:00,24.1,0.2288,9494.0,94.52,50.09,10.978,PARTIAL_LOAD
RDG00000379,PLT004,2024-01-10 09:00:00,30.82,0.2919,9472.0,93.39,50.03,11.189,PARTIAL_LOAD
RDG00000380,PLT005,2024-01-10 09:00:00,29.88,0.2761,9240.0,93.36,50.01,10.835,PARTIAL_LOAD
RDG00000381,PLT001,2024-01-10 12:00:00,58.0,0.5524,9524.0,100.0,50.06,11.162,FULL_LOAD
RDG00000382,PLT002,2024-01-10 12:00:00,30.84,0.2904,9415.0,99.48,49.99,11.019,FULL_LOAD
RDG00000383,PLT003,2024-01-10 12:00:00,25.5,0.24,9410.0,100.0,50.05,11.003,FULL_LOAD
RDG00000384,PLT004,2024-01-10 12:00:00,31.12,0.3035,9752.0,94.31,49.75,11.223,PARTIAL_LOAD
RDG00000385,PLT005,2024-01-10 12:00:00,31.44,0.3058,9728.0,98.25,49.92,10.726,FULL_LOAD
RDG00000386,PLT001,2024-01-10 15:00:00,52.11,0.485,9308.0,89.84,50.2,11.139,PARTIAL_LOAD
RDG00000387,PLT002,2024-01-10 15:00:00,29.16,0.2744,9410.0,94.07,50.22,11.064,PARTIAL_LOAD
RDG00000388,PLT003,2024-01-10 15:00:00,23.58,0.2227,9444.0,92.46,50.01,11.079,PARTIAL_LOAD
RDG00000389,PLT004,2024-01-10 15:00:00,30.99,0.298,9615.0,93.9,49.98,11.179,PARTIAL_LOAD
RDG00000390,PLT005,2024-01-10 15:00:00,0.0,0.0,0.0,0.0,50.14,11.089,OFFLINE
RDG00000391,PLT001,2024-01-10 18:00:00,51.55,0.4693,9104.0,88.89,50.1,11.113,PARTIAL_LOAD
RDG00000392,PLT002,2024-01-10 18:00:00,26.54,0.2382,8977.0,85.6,49.86,10.717,PARTIAL_LOAD
RDG00000393,PLT003,2024-01-10 18:00:00,22.43,0.2105,9384.0,87.97,49.98,11.056,PARTIAL_LOAD
RDG00000394,PLT004,2024-01-10 18:00:00,30.7,0.2953,9619.0,93.03,49.94,10.951,PARTIAL_LOAD
RDG00000395,PLT005,2024-01-10 18:00:00,28.11,0.2726,9698.0,87.84,49.98,11.011,PARTIAL_LOAD
RDG00000396,PLT001,2024-01-10 21:00:00,45.94,0.4264,9281.0,79.21,49.88,10.829,PARTIAL_LOAD
RDG00000397,PLT002,2024-01-10 21:00:00,23.85,0.2228,9341.0,76.93,50.04,10.969,PARTIAL_LOAD
RDG00000398,PLT003,2024-01-10 21:00:00,20.79,0.1941,9335.0,81.51,50.01,10.84,PARTIAL_LOAD
RDG00000399,PLT004,2024-01-10 21:00:00,25.56,0.2474,9680.0,77.44,49.95,10.983,PARTIAL_LOAD
RDG00000400,PLT005,2024-01-10 21:00:00,24.57,0.239,9726.0,76.78,50.05,10.979,PARTIAL_LOAD
RDG00000401,PLT001,2024-01-11 00:00:00,43.54,0.3963,9102.0,75.07,49.99,10.856,PARTIAL_LOAD
RDG00000402,PLT002,2024-01-11 00:00:00,25.3,0.2384,9421.0,81.62,50.01,11.011,PARTIAL_LOAD
RDG00000403,PLT003,2024-01-11 00:00:00,19.11,0.1788,9358.0,74.94,49.94,11.235,PARTIAL_LOAD
RDG00000404,PLT004,2024-01-11 00:00:00,26.49,0.2489,9395.0,80.26,49.93,10.857,PARTIAL_LOAD
RDG00000405,PLT005,2024-01-11 00:00:00,25.32,0.2436,9620.0,79.12,50.02,11.089,PARTIAL_LOAD
RDG00000406,PLT001,2024-01-11 03:00:00,47.98,0.438,9128.0,82.73,50.29,10.801,PARTIAL_LOAD
RDG00000407,PLT002,2024-01-11 03:00:00,23.95,0.229,9561.0,77.25,50.04,11.028,PARTIAL_LOAD
RDG00000408,PLT003,2024-01-11 03:00:00,20.5,0.1901,9272.0,80.4,50.1,11.158,PARTIAL_LOAD
RDG00000409,PLT004,2024-01-11 03:00:00,27.82,0.2688,9663.0,84.3,49.95,11.15,PARTIAL_LOAD
RDG00000410,PLT005,2024-01-11 03:00:00,25.29,0.2374,9386.0,79.02,49.91,10.943,PARTIAL_LOAD
RDG00000411,PLT001,2024-01-11 06:00:00,0.0,0.0,0.0,0.0,50.1,11.003,OFFLINE
RDG00000412,PLT002,2024-01-11 06:00:00,27.94,0.2556,9147.0,90.12,50.07,11.162,PARTIAL_LOAD
RDG00000413,PLT003,2024-01-11 06:00:00,23.37,0.2177,9317.0,91.64,50.02,10.935,PARTIAL_LOAD
RDG00000414,PLT004,2024-01-11 06:00:00,30.22,0.278,9199.0,91.57,49.88,11.052,PARTIAL_LOAD
RDG00000415,PLT005,2024-01-11 06:00:00,27.75,0.2627,9465.0,86.72,50.21,11.053,PARTIAL_LOAD
RDG00000416,PLT001,2024-01-11 09:00:00,0.0,0.0,0.0,0.0,49.97,10.998,OFFLINE
RDG00000417,PLT002,2024-01-11 09:00:00,28.65,0.2693,9400.0,92.41,50.11,10.895,PARTIAL_LOAD
RDG00000418,PLT003,2024-01-11 09:00:00,21.55,0.2005,9303.0,84.52,50.02,10.859,PARTIAL_LOAD
RDG00000419,PLT004,2024-01-11 09:00:00,31.66,0.3115,9839.0,95.93,49.97,11.162,FULL_LOAD
RDG00000420,PLT005,2024-01-11 09:00:00,29.46,0.2795,9487.0,92.06,49.9,10.752,PARTIAL_LOAD
RDG00000421,PLT001,2024-01-11 12:00:00,57.68,0.533,9241.0,99.44,49.89,10.986,FULL_LOAD
RDG00000422,PLT002,2024-01-11 12:00:00,31.0,0.3081,9940.0,100.0,50.16,10.951,FULL_LOAD
RDG00000423,PLT003,2024-01-11 12:00:00,24.27,0.2311,9520.0,95.19,49.96,11.004,FULL_LOAD
RDG00000424,PLT004,2024-01-11 12:00:00,32.14,0.3067,9543.0,97.39,50.08,10.922,FULL_LOAD
RDG00000425,PLT005,2024-01-11 12:00:00,30.32,0.2893,9542.0,94.76,50.09,10.984,PARTIAL_LOAD
RDG00000426,PLT001,2024-01-11 15:00:00,54.54,0.5054,9267.0,94.03,50.04,10.899,PARTIAL_LOAD
RDG00000427,PLT002,2024-01-11 15:00:00,28.92,0.2738,9466.0,93.29,49.9,11.164,PARTIAL_LOAD
RDG00000428,PLT003,2024-01-11 15:00:00,24.72,0.2297,9293.0,96.92,50.1,10.9,FULL_LOAD
RDG00000429,PLT004,2024-01-11 15:00:00,30.17,0.2963,9821.0,91.44,49.86,11.023,PARTIAL_LOAD
RDG00000430,PLT005,2024-01-11 15:00:00,29.9,0.284,9499.0,93.43,50.13,11.1,PARTIAL_LOAD
RDG00000431,PLT001,2024-01-11 18:00:00,51.31,0.4939,9625.0,88.46,49.99,10.926,PARTIAL_LOAD
RDG00000432,PLT002,2024-01-11 18:00:00,27.49,0.2711,9862.0,88.67,49.89,11.02,PARTIAL_LOAD
RDG00000433,PLT003,2024-01-11 18:00:00,22.55,0.2168,9615.0,88.43,50.03,11.006,PARTIAL_LOAD
RDG00000434,PLT004,2024-01-11 18:00:00,28.51,0.2693,9447.0,86.41,50.13,11.048,PARTIAL_LOAD
RDG00000435,PLT005,2024-01-11 18:00:00,28.86,0.2757,9553.0,90.18,50.13,10.947,PARTIAL_LOAD
RDG00000436,PLT001,2024-01-11 21:00:00,46.63,0.4423,9485.0,80.39,49.96,10.896,PARTIAL_LOAD
RDG00000437,PLT002,2024-01-11 21:00:00,25.96,0.2495,9612.0,83.74,50.04,10.932,PARTIAL_LOAD
RDG00000438,PLT003,2024-01-11 21:00:00,21.14,0.1958,9263.0,82.9,50.03,10.914,PARTIAL_LOAD
RDG00000439,PLT004,2024-01-11 21:00:00,26.29,0.2463,9368.0,79.66,49.94,11.138,PARTIAL_LOAD
RDG00000440,PLT005,2024-01-11 21:00:00,25.31,0.2385,9422.0,79.1,50.05,11.064,PARTIAL_LOAD
RDG00000441,PLT001,2024-01-12 00:00:00,46.55,0.4337,9317.0,80.26,50.03,11.055,PARTIAL_LOAD
RDG00000442,PLT002,2024-01-12 00:00:00,22.91,0.2186,9542.0,73.9,50.02,10.827,PARTIAL_LOAD
RDG00000443,PLT003,2024-01-12 00:00:00,20.54,0.1983,9654.0,80.55,49.85,10.83,PARTIAL_LOAD
RDG00000444,PLT004,2024-01-12 00:00:00,27.1,0.2518,9292.0,82.13,49.9,10.98,PARTIAL_LOAD
RDG00000445,PLT005,2024-01-12 00:00:00,26.1,0.2497,9566.0,81.55,50.06,10.749,PARTIAL_LOAD
RDG00000446,PLT001,2024-01-12 03:00:00,45.23,0.4379,9681.0,77.99,50.01,10.769,PARTIAL_LOAD
